Id medidor,Nombre Equipo,Fecha,KiloWattHora Fase 1,KiloWattHora Fase 2,KiloWattHora Fase 3,KiloWattHora Totales,KiloVoltAmpereReactivoHora Fase 1,KiloVoltAmpereReactivoHora Fase 2,KiloVoltAmpereReactivoHora Fase 3,KiloVoltAmpereReactivoHora Totales,KiloVoltAmpereHora Fase 1 ,KiloVoltAmpereHora Fase 2 ,KiloVoltAmpereHora Fase 3 ,KiloVoltAmpereHora Totales,Voltaje Fase 1 ,Voltaje Fase 2 ,Voltaje Fase 3,Corriente Fase 1 ,Corriente Fase 2 ,Corriente Fase 3 ,KiloWatts Fase 1,KiloWatts Fase 2 ,KiloWatts Fase 3 ,KiloWatts Totales,KiloVoltAmpereReactivo Fase 1 ,KiloVoltAmpereReactivo Fase 2 ,KiloVoltAmpereReactivo Fase 3 ,KiloVoltAmperesReactivo Totales,KiloVoltAmpere Fase 1 , KiloVoltAmpere Fase 2 ,KiloVoltAmpere Fase 3 ,KiloVoltAmpere Totales,Factor de Potencia Fase 1 ,Factor de Potencia Fase 2 , Factor de Potencia Fase 3,Factor de Potencia Total,Frecuencia Fase,kW import sliding window demand,kvar impor sliding window demand,kVA sliding window demand
912658,PM130EH,Tue Aug 06 00:00:07 CDT 2013,14040.001,9023.0,6379.0,46407.0,3236.0,2369.0,639.0,7854.0,14750.0,9483.0,6654.0,47811.0,129.7,129.4,129.6,19.47,8.83,8.0,2.413,1.135,0.955,4.5,0.2,0.069,-0.254,0.013,2.422,1.137,0.988,4.5,0.997,0.998,-0.966,1.0,60.03,3.323,0.293,3.347
912658,PM130EH,Tue Aug 06 00:05:07 CDT 2013,14040.001,9023.0,6379.0,46407.0,3236.0,2369.0,639.0,7854.0,14750.0,9484.0,6654.0,47811.0,129.6,129.1,129.2,18.66,8.78,8.17,2.301,1.127,0.974,4.403,0.164,0.066,-0.266,0.0,2.307,1.129,1.01,4.403,0.997,0.998,-0.965,1.0,60.04,3.323,0.293,3.347
912658,PM130EH,Tue Aug 06 00:10:07 CDT 2013,14041.0,9023.0,6379.0,46408.0,3236.0,2369.0,639.0,7854.0,14750.0,9484.0,6654.0,47812.0,129.4,129.1,129.3,18.68,3.24,8.12,2.292,0.392,0.97,3.653,0.301,0.099,-0.261,0.139,2.311,0.404,1.004,3.655,0.991,0.97,-0.966,0.999,60.0,3.323,0.293,3.347
912658,PM130EH,Tue Aug 06 00:15:07 CDT 2013,14041.0,9023.0,6379.0,46408.0,3236.0,2369.0,639.0,7854.0,14750.0,9484.0,6654.0,47812.0,129.4,129.1,129.3,12.92,4.9,8.0,1.559,0.605,0.953,3.116,0.576,0.151,-0.254,0.474,1.662,0.623,0.986,3.152,0.938,0.97,-0.966,0.989,59.95,4.203,0.037,4.204
912658,PM130EH,Tue Aug 06 00:20:07 CDT 2013,14041.0,9023.0,6379.0,46408.0,3236.0,2369.0,639.0,7854.0,14750.0,9485.0,6654.0,47812.0,128.7,128.3,128.5,17.54,4.92,8.11,2.135,0.605,0.962,3.702,0.246,0.148,-0.257,0.138,2.15,0.623,0.995,3.705,0.993,0.971,-0.966,0.999,60.02,4.203,0.037,4.204
912658,PM130EH,Tue Aug 06 00:25:07 CDT 2013,14041.0,9023.0,6379.0,46408.0,3236.0,2369.0,639.0,7854.0,14750.0,9485.0,6654.0,47813.0,128.4,128.1,128.2,10.37,4.84,8.07,1.222,0.594,0.953,2.769,0.498,0.144,-0.264,0.378,1.319,0.612,0.988,2.795,0.926,0.972,-0.964,0.991,60.01,4.203,0.037,4.204
912658,PM130EH,Tue Aug 06 00:30:09 CDT 2013,14042.0,9023.0,6379.0,46409.0,3236.0,2369.0,639.0,7854.0,14750.0,9485.0,6654.0,47813.0,128.4,128.2,128.2,9.28,4.81,7.98,1.126,0.591,0.941,2.658,0.349,0.14,-0.261,0.228,1.179,0.607,0.977,2.668,0.955,0.973,-0.964,0.996,60.04,3.638,0.228,3.65
912658,PM130EH,Tue Aug 06 00:35:09 CDT 2013,14042.0,9023.0,6379.0,46409.0,3236.0,2369.0,639.0,7854.0,14750.0,9486.0,6654.0,47813.0,128.9,128.5,128.6,9.28,4.77,6.56,1.128,0.588,0.811,2.527,0.356,0.14,-0.17,0.326,1.183,0.605,0.829,2.548,0.954,0.973,-0.979,0.992,60.01,3.638,0.228,3.65
912658,PM130EH,Tue Aug 06 00:40:07 CDT 2013,14042.0,9023.0,6379.0,46409.0,3236.0,2369.0,639.0,7854.0,14750.0,9486.0,6654.0,47813.0,128.3,128.2,128.1,9.28,4.79,6.47,1.126,0.588,0.796,2.509,0.349,0.138,-0.176,0.311,1.179,0.604,0.815,2.528,0.955,0.973,-0.976,0.992,59.98,3.638,0.228,3.65
912658,PM130EH,Tue Aug 06 00:45:07 CDT 2013,14042.0,9023.0,6379.0,46409.0,3237.0,2369.0,639.0,7854.0,14750.0,9486.0,6654.0,47814.0,128.6,128.3,128.3,8.57,4.79,6.41,1.039,0.589,0.789,2.417,0.324,0.139,-0.166,0.297,1.088,0.605,0.806,2.435,0.955,0.973,-0.979,0.993,59.98,2.68,0.299,2.698
