Id medidor,Nombre Equipo,Fecha,KiloWattHora Fase 1,KiloWattHora Fase 2,KiloWattHora Fase 3,KiloWattHora Totales,KiloVoltAmpereReactivoHora Fase 1,KiloVoltAmpereReactivoHora Fase 2,KiloVoltAmpereReactivoHora Fase 3,KiloVoltAmpereReactivoHora Totales,KiloVoltAmpereHora Fase 1 ,KiloVoltAmpereHora Fase 2 ,KiloVoltAmpereHora Fase 3 ,KiloVoltAmpereHora Totales,Voltaje Fase 1 ,Voltaje Fase 2 ,Voltaje Fase 3,Corriente Fase 1 ,Corriente Fase 2 ,Corriente Fase 3 ,KiloWatts Fase 1,KiloWatts Fase 2 ,KiloWatts Fase 3 ,KiloWatts Totales,KiloVoltAmpereReactivo Fase 1 ,KiloVoltAmpereReactivo Fase 2 ,KiloVoltAmpereReactivo Fase 3 ,KiloVoltAmperesReactivo Totales,KiloVoltAmpere Fase 1 , KiloVoltAmpere Fase 2 ,KiloVoltAmpere Fase 3 ,KiloVoltAmpere Totales,Factor de Potencia Fase 1 ,Factor de Potencia Fase 2 , Factor de Potencia Fase 3,Factor de Potencia Total,Frecuencia Fase,kW import sliding window demand,kvar impor sliding window demand,kVA sliding window demand
912518,PM130EH,Mon Aug 05 00:01:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.4,130.4,130.1,2.78,2.8,0.0,0.333,0.275,0.0,0.608,-0.141,0.238,0.0,0.097,0.362,0.364,0.0,0.616,-0.92,0.756,0.0,0.987,60.07,0.538,0.084,0.574
912518,PM130EH,Mon Aug 05 00:06:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.6,130.9,130.5,2.78,2.8,0.0,0.334,0.277,0.0,0.611,-0.142,0.24,0.0,0.099,0.363,0.367,0.0,0.619,-0.921,0.756,0.0,0.987,60.05,0.538,0.084,0.574
912518,PM130EH,Mon Aug 05 00:11:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.7,130.8,130.4,2.79,2.8,0.0,0.335,0.277,0.0,0.613,-0.141,0.24,0.0,0.098,0.363,0.367,0.0,0.621,-0.922,0.756,0.0,0.987,60.03,0.538,0.084,0.574
912518,PM130EH,Mon Aug 05 00:16:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.5,130.9,130.5,2.78,2.8,0.0,0.334,0.275,0.0,0.609,-0.141,0.24,0.0,0.099,0.362,0.365,0.0,0.617,-0.921,0.754,0.0,0.987,60.01,0.61,0.098,0.617
912518,PM130EH,Mon Aug 05 00:21:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.1,130.4,129.9,2.77,2.8,0.0,0.332,0.276,0.0,0.608,-0.141,0.238,0.0,0.097,0.361,0.364,0.0,0.616,-0.921,0.757,0.0,0.987,60.0,0.61,0.098,0.617
912518,PM130EH,Mon Aug 05 00:26:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7288.0,130.5,130.7,130.3,2.78,2.8,0.0,0.334,0.276,0.0,0.61,-0.142,0.24,0.0,0.097,0.363,0.366,0.0,0.618,-0.92,0.756,0.0,0.988,60.02,0.61,0.098,0.617
912518,PM130EH,Mon Aug 05 00:31:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7289.0,130.8,131.1,130.7,2.8,2.8,0.0,0.336,0.277,0.0,0.613,-0.142,0.241,0.0,0.098,0.365,0.367,0.0,0.621,-0.921,0.755,0.0,0.987,60.05,0.609,0.098,0.617
912518,PM130EH,Mon Aug 05 00:36:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3678.0002,1120.0,7289.0,130.4,130.5,130.1,2.78,2.8,0.0,0.334,0.276,0.0,0.61,-0.141,0.239,0.0,0.099,0.362,0.365,0.0,0.618,-0.921,0.755,0.0,0.987,59.92,0.609,0.098,0.617
912518,PM130EH,Mon Aug 05 00:41:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3679.0,1120.0,7289.0,130.5,130.8,130.5,2.78,2.8,0.0,0.334,0.276,0.0,0.61,-0.141,0.24,0.0,0.098,0.363,0.366,0.0,0.618,-0.921,0.755,0.0,0.987,60.01,0.609,0.098,0.617
912518,PM130EH,Mon Aug 05 00:46:26 CDT 2013,3462.0002,1992.0,0.0,7137.0,0.0,2737.9998,1.0,999.0,3700.0,3679.0,1120.0,7289.0,130.8,130.8,130.5,2.79,2.8,0.0,0.335,0.276,0.0,0.611,-0.142,0.24,0.0,0.098,0.364,0.366,0.0,0.619,-0.921,0.755,0.0,0.987,60.03,0.61,0.099,0.618
