Id medidor,Nombre Equipo,Fecha,KiloWattHora Fase 1,KiloWattHora Fase 2,KiloWattHora Fase 3,KiloWattHora Totales,KiloVoltAmpereReactivoHora Fase 1,KiloVoltAmpereReactivoHora Fase 2,KiloVoltAmpereReactivoHora Fase 3,KiloVoltAmpereReactivoHora Totales,KiloVoltAmpereHora Fase 1 ,KiloVoltAmpereHora Fase 2 ,KiloVoltAmpereHora Fase 3 ,KiloVoltAmpereHora Totales,Voltaje Fase 1 ,Voltaje Fase 2 ,Voltaje Fase 3,Corriente Fase 1 ,Corriente Fase 2 ,Corriente Fase 3 ,KiloWatts Fase 1,KiloWatts Fase 2 ,KiloWatts Fase 3 ,KiloWatts Totales,KiloVoltAmpereReactivo Fase 1 ,KiloVoltAmpereReactivo Fase 2 ,KiloVoltAmpereReactivo Fase 3 ,KiloVoltAmperesReactivo Totales,KiloVoltAmpere Fase 1 , KiloVoltAmpere Fase 2 ,KiloVoltAmpere Fase 3 ,KiloVoltAmpere Totales,Factor de Potencia Fase 1 ,Factor de Potencia Fase 2 , Factor de Potencia Fase 3,Factor de Potencia Total,Frecuencia Fase,kW import sliding window demand,kvar impor sliding window demand,kVA sliding window demand
912201,PM130EH,Thu Jun 27 00:01:42 CDT 2013,11021.0,7371.0,9127.999,75668.0,1303.0001,194.0,4491.0,24759.0,11362.0,8389.0,10295.0,81101.0,127.6,128.6,129.0,14.18,5.41,8.8,1.767,0.374,0.834,2.983,0.211,-0.478,0.69,0.43,1.779,0.606,1.082,3.014,0.993,-0.616,0.771,0.99,60.0,3.104,0.009,3.124
912201,PM130EH,Thu Jun 27 00:06:42 CDT 2013,11021.0,7371.0,9127.999,75668.0,1303.0001,194.0,4491.0,24759.0,11363.0,8389.0,10295.0,81101.0,126.4,127.3,128.8,21.29,11.31,8.8,2.67,1.092,0.84,4.639,-0.111,-0.875,0.683,0.0,2.673,1.4,1.082,4.648,-0.999,-0.78,0.776,-0.998,59.98,3.64,0.111,3.661
912201,PM130EH,Thu Jun 27 00:11:42 CDT 2013,11022.0,7371.0,9127.999,75668.0,1303.0001,194.0,4491.0,24759.0,11363.0,8389.0,10295.0,81101.0,126.7,127.2,128.8,15.39,11.39,9.08,1.909,1.101,0.894,3.909,0.204,-0.882,0.682,0.009,1.92,1.411,1.124,3.909,0.994,-0.781,0.795,1.0,59.97,3.64,0.111,3.661
912201,PM130EH,Thu Jun 27 00:16:45 CDT 2013,11022.0,7371.0,9127.999,75669.0,1303.0001,194.0,4491.0,24759.0,11363.0,8389.0,10295.0,81101.99,127.2,128.1,128.9,16.69,6.96,8.51,2.04,0.683,0.816,3.545,-0.47,-0.469,0.658,0.0,2.093,0.829,1.048,3.556,-0.975,-0.824,0.779,-0.997,60.02,3.64,0.111,3.661
912201,PM130EH,Thu Jun 27 00:21:42 CDT 2013,11022.0,7371.0,9127.999,75669.0,1303.0001,194.0,4491.0,24759.0,11364.0,8389.0,10295.0,81101.99,128.1,128.1,128.2,9.04,6.39,8.89,1.083,0.556,0.852,2.485,-0.183,-0.498,0.682,0.003,1.099,0.747,1.091,2.485,-0.986,-0.745,0.781,1.0,60.02,3.859,0.098,3.875
912201,PM130EH,Thu Jun 27 00:26:42 CDT 2013,11022.0,7371.0,9127.999,75669.0,1303.0001,194.0,4491.0,24759.0,11364.0,8389.0,10295.0,81101.99,127.9,127.3,129.1,9.12,12.83,8.93,1.09,1.31,0.874,3.25,-0.143,-0.92,0.682,0.0,1.099,1.6,1.108,3.274,-0.991,-0.818,0.788,-0.993,60.06,3.859,0.098,3.875
912201,PM130EH,Thu Jun 27 00:31:45 CDT 2013,11023.0,7371.0,9127.999,75670.0,1303.0001,194.0,4491.0,24759.0,11364.0,8389.0,10295.0,81103.0,127.9,128.3,128.4,8.99,6.03,8.61,1.082,0.464,0.819,2.375,-0.181,-0.521,0.665,0.0,1.097,0.697,1.055,2.375,-0.986,-0.665,0.776,1.0,60.06,3.859,0.098,3.875
912201,PM130EH,Thu Jun 27 00:36:42 CDT 2013,11023.0,7371.0,9127.999,75670.0,1303.0001,194.0,4491.0,24759.0,11365.0,8389.0,10295.0,81103.0,127.8,128.3,128.9,9.09,5.53,8.57,1.093,0.383,0.831,2.308,-0.155,-0.493,0.656,0.007,1.104,0.625,1.059,2.308,-0.99,-0.614,0.785,1.0,60.01,3.018,0.006,3.035
912201,PM130EH,Thu Jun 27 00:41:42 CDT 2013,11023.0,7371.0,9127.999,75670.0,1303.0001,194.0,4491.0,24759.0,11365.0,8389.0,10295.0,81103.0,128.4,127.7,128.9,7.86,11.43,8.91,0.929,1.098,0.839,2.866,-0.171,-0.898,0.706,0.0,0.945,1.419,1.096,2.889,-0.983,-0.774,0.765,-0.992,59.94,3.018,0.006,3.035
912201,PM130EH,Thu Jun 27 00:46:42 CDT 2013,11023.0,7371.0,9127.999,75670.0,1303.0001,194.0,4491.0,24759.0,11365.0,8389.0,10295.0,81103.0,127.2,127.7,129.5,14.29,12.04,9.1,1.768,1.222,0.895,3.881,0.234,-0.872,0.696,0.058,1.783,1.501,1.134,3.881,0.991,-0.814,0.789,1.0,60.05,3.018,0.006,3.035
