Id medidor,Nombre Equipo,Fecha,KiloWattHora Fase 1,KiloWattHora Fase 2,KiloWattHora Fase 3,KiloWattHora Totales,KiloVoltAmpereReactivoHora Fase 1,KiloVoltAmpereReactivoHora Fase 2,KiloVoltAmpereReactivoHora Fase 3,KiloVoltAmpereReactivoHora Totales,KiloVoltAmpereHora Fase 1 ,KiloVoltAmpereHora Fase 2 ,KiloVoltAmpereHora Fase 3 ,KiloVoltAmpereHora Totales,Voltaje Fase 1 ,Voltaje Fase 2 ,Voltaje Fase 3,Corriente Fase 1 ,Corriente Fase 2 ,Corriente Fase 3 ,KiloWatts Fase 1,KiloWatts Fase 2 ,KiloWatts Fase 3 ,KiloWatts Totales,KiloVoltAmpereReactivo Fase 1 ,KiloVoltAmpereReactivo Fase 2 ,KiloVoltAmpereReactivo Fase 3 ,KiloVoltAmperesReactivo Totales,KiloVoltAmpere Fase 1 , KiloVoltAmpere Fase 2 ,KiloVoltAmpere Fase 3 ,KiloVoltAmpere Totales,Factor de Potencia Fase 1 ,Factor de Potencia Fase 2 , Factor de Potencia Fase 3,Factor de Potencia Total,Frecuencia Fase,kW import sliding window demand,kvar impor sliding window demand,kVA sliding window demand
912201,PM130EH,Tue Jun 25 00:01:42 CDT 2013,10941.0,7308.0005,9058.0,75455.0,1298.0,194.0,4460.0005,24753.0,11267.0,8328.0,10221.0,80887.0,127.6,127.7,129.0,15.18,12.95,9.95,1.904,1.32,1.004,4.228,0.229,-0.929,0.703,0.003,1.917,1.614,1.226,4.228,0.993,-0.818,0.819,1.0,60.0,3.316,0.016,3.324
912201,PM130EH,Tue Jun 25 00:06:42 CDT 2013,10941.0,7308.0005,9058.0,75455.0,1298.0,194.0,4460.0005,24753.0,11267.0,8328.0,10221.0,80887.0,127.2,128.5,128.9,15.38,6.94,9.73,1.92,0.605,0.981,3.506,0.218,-0.514,0.686,0.389,1.932,0.794,1.197,3.528,0.994,-0.762,0.82,0.994,60.01,3.856,0.197,3.868
912201,PM130EH,Tue Jun 25 00:11:45 CDT 2013,10941.0,7308.0005,9058.0,75455.0,1298.0,194.0,4460.0005,24753.0,11267.0,8328.0,10222.0,80888.0,127.9,127.1,128.9,8.75,12.89,9.82,1.067,1.293,1.001,3.346,-0.122,-0.929,0.683,0.0,1.074,1.592,1.212,3.369,-0.994,-0.812,0.826,-0.993,59.98,3.856,0.197,3.868
912201,PM130EH,Tue Jun 25 00:16:42 CDT 2013,10941.0,7308.0005,9059.0,75456.01,1298.0,194.0,4461.0,24753.0,11267.0,8328.0,10222.0,80888.0,128.1,127.8,129.6,10.53,13.26,9.84,1.299,1.348,0.993,3.645,-0.128,-0.919,0.7,0.0,1.305,1.631,1.215,3.661,-0.995,-0.826,0.817,-0.996,60.01,3.856,0.197,3.868
912201,PM130EH,Tue Jun 25 00:21:45 CDT 2013,10941.0,7308.0005,9059.0,75456.01,1298.0,194.0,4461.0,24753.0,11267.0,8328.0,10222.0,80888.0,128.2,128.6,128.6,10.2,7.23,9.7,1.257,0.696,0.975,2.912,-0.139,-0.489,0.683,0.058,1.265,0.85,1.19,2.912,-0.994,-0.818,0.819,1.0,59.95,3.389,0.087,3.399
912201,PM130EH,Tue Jun 25 00:26:45 CDT 2013,10941.0,7308.0005,9059.0,75456.01,1298.0,194.0,4461.0,24753.0,11268.0,8328.0,10222.0,80888.0,128.1,128.7,128.7,10.36,7.04,9.65,1.272,0.636,0.972,2.879,-0.151,-0.504,0.678,0.023,1.281,0.811,1.185,2.879,-0.993,-0.784,0.82,1.0,60.01,3.389,0.087,3.399
912201,PM130EH,Tue Jun 25 00:31:42 CDT 2013,10941.0,7308.0005,9059.0,75456.01,1298.0,194.0,4461.0,24753.0,11268.0,8328.0,10222.0,80889.01,128.0,127.5,129.2,10.41,13.79,9.65,1.274,1.446,0.966,3.686,-0.149,-0.908,0.692,0.0,1.283,1.707,1.188,3.704,-0.993,-0.847,0.813,-0.995,60.01,3.389,0.087,3.399
912201,PM130EH,Tue Jun 25 00:36:42 CDT 2013,10942.0,7308.0005,9059.0,75457.0,1298.0,194.0,4461.0,24753.0,11268.0,8328.0,10222.0,80889.01,127.5,127.6,128.4,10.05,8.24,9.64,1.228,0.788,0.991,2.972,-0.154,-0.542,0.647,0.0,1.238,0.957,1.184,2.972,-0.992,-0.824,0.838,1.0,60.04,3.28,0.015,3.289
912201,PM130EH,Tue Jun 25 00:41:42 CDT 2013,10942.0,7308.0005,9059.0,75457.0,1298.0,194.0,4461.0,24753.0,11269.0,8328.0,10222.0,80889.01,126.7,127.9,128.5,16.63,8.05,9.6,2.071,0.783,0.975,3.829,0.214,-0.527,0.661,0.341,2.082,0.944,1.178,3.844,0.995,-0.83,0.828,0.996,60.0,3.28,0.015,3.289
912201,PM130EH,Tue Jun 25 00:46:45 CDT 2013,10942.0,7308.0005,9059.0,75457.0,1298.0,194.0,4461.0,24753.0,11269.0,8328.0,10222.0,80890.0,126.6,127.2,128.9,16.65,13.09,9.65,2.071,1.329,0.976,4.387,0.211,-0.908,0.672,0.0,2.082,1.61,1.185,4.387,0.995,-0.826,0.824,1.0,60.01,3.28,0.015,3.289
